product_code,product_name,product_type,product_subtype,product_price
CLO-MA-12762526,The North Face logo fleece sweatpants in black,clothing,Sweatpants,70
CLO-MA-12762524,The North Face Rispstop Easy pants in black,clothing,Sweatpants,100
CLO-MA-11966334,New Balance Members Club unisex sweatpants in dark green,clothing,Sweatpants,59
CLO-MA-12580585,Topman tapered pintuck sweatpants in black,clothing,Sweatpants,55
CLO-MA-12705360,ASOS DESIGN straight leg sweatpants in blue color block - part of a set,clothing,Sweatpants,46
CLO-MA-12645229,ASOS DESIGN Smiley Collab unisex sweatpants with Smiley all over print in blue and white,clothing,Sweatpants,52.2
CLO-MA-11734784,Fila sweatpants with logo in white,clothing,Sweatpants,70
CLO-MA-12333999,adidas Training Design for Movement sweatpants in gray,clothing,Sweatpants,55
CLO-MA-12046971,Nike Sports Utility sweatpants in pilgrim,clothing,Sweatpants,85
CLO-MA-12880527,Champion Reverse Weave sweatpants in gray,clothing,Sweatpants,64
CLO-MA-12141450,Nike Tech Fleece sweatpants in khaki,clothing,Sweatpants,120
CLO-MA-12762532,The North Face nylon utility trail glow print sweatpants in black,clothing,Sweatpants,90
CLO-MA-11998899,The North Face Shispare sherpa fleece sweatpants in dark gray - Exclusive to ASOS,clothing,Sweatpants,89
CLO-MA-12419357,ADPT cargo sweatpants in washed black,clothing,Sweatpants,58
CLO-MA-12419357,ADPT cargo joggers in washed gray,clothing,Sweatpants,58
CLO-MA-12880527,Champion Reverse Weave joggers in black,clothing,Sweatpants,64
CLO-MA-12332860,New Balance Boston unisex sweatpants in cream,clothing,Sweatpants,61
CLO-MA-12082854,New Balance State sweatpants in off-white,clothing,Sweatpants,75
CLO-MA-12333998,adidas Sportswear Lounge x Street sweatpants in cream,clothing,Sweatpants,70
CLO-MA-12082854,New Balance linear logo sweatpants in black,clothing,Sweatpants,65
CLO-MA-12152600,Topman classic sweatpants in black,clothing,Sweatpants,37
CLO-MA-12713621,Topman straight plisse jogger in light gray,clothing,Sweatpants,62
CLO-MA-12713621,Topman tapered plisse jogger in black,clothing,Sweatpants,58
CLO-MA-12713621,Topman tapered plisse sweatpants in brown,clothing,Sweatpants,58
CLO-MA-12064453,Dickies Mapleton sweatpants in black,clothing,Sweatpants,78
CLO-MA-12347864,COLLUSION wide leg sweatpants in black - part of a set,clothing,Sweatpants,49.9
CLO-MA-12645221,ASOS DESIGN straight leg sweatpants with pintucks in off-white,clothing,Sweatpants,40
CLO-MA-11740641,ASOS DESIGN unisex co-ord relaxed sweatpants with print in blue wash,clothing,Sweatpants,51
CLO-MA-11740642,ASOS DESIGN unisex relaxed sweatpants with prints in pink wash - part of a set,clothing,Sweatpants,54
CLO-MA-11740642,ASOS DESIGN unisex relaxed sweatpants in unbleached cotton - part of a set,clothing,Sweatpants,51
CLO-MA-12316721,HIIT colorblock skinny fit sweatpants,clothing,Sweatpants,51
CLO-MA-12705360,ASOS DESIGN oversized sweatpants in blue color block - part of a set,clothing,Sweatpants,46
CLO-MA-12739853,adidas Originals essential sweatpants in black,clothing,Sweatpants,60
CLO-MA-11740641,ASOS DESIGN unisex relaxed sweatpants in blue tie dye - part of a set,clothing,Sweatpants,54
CLO-MA-11740641,ASOS DESIGN unisex relaxed sweatpants with print in charcoal wash - part of a set,clothing,Sweatpants,51
CLO-MA-11740642,ASOS DESIGN unisex relaxed sweatpants with leg print in olive wash - part of a set,clothing,Sweatpants,54
CLO-MA-12294851,ASOS 4505 training joggers with cargo pockets,clothing,Sweatpants,46
CLO-MA-12163178,ASOS DESIGN oversized sweatpants with cargo pocket in teal green,clothing,Sweatpants,40
CLO-MA-12673178,Weekday Standard sweatpants in gray,clothing,Sweatpants,46
CLO-MA-12673178,Weekday Standard sweatpants in black,clothing,Sweatpants,46
CLO-MA-12743531,Weekday Ken tracksuit pants in lilac,clothing,Sweatpants,70
CLO-MA-12312522,Another Influence striped swim shorts in white,clothing,Swimwear,21
CLO-MA-12312521,Another Influence front seam detail swim shorts in stone,clothing,Swimwear,17.5
CLO-MA-12315546,Hunky Trunks swim shorts in white and blue blurred spot print,clothing,Swimwear,32
CLO-MA-12330396,Hunky Trunks swim shorts in red and navy paisley print,clothing,Swimwear,32
CLO-MA-12700932,Jack & Jones Intelligence swim shorts in black,clothing,Swimwear,30
CLO-MA-12898976,New Look cargo swim shorts in khaki,clothing,Swimwear,28
CLO-MA-11508064,Aeropostale swim shorts in black wave print,clothing,Swimwear,20
CLO-MA-11508064,Aeropostale swim shorts in blue wave print,clothing,Swimwear,20
CLO-MA-11922840,Farah Colbert swim shorts in pink,clothing,Swimwear,60
CLO-MA-12312521,Another Influence front seam detail swim shorts in blue,clothing,Swimwear,17.5
CLO-MA-12312522,Another Influence paisley print swim short in black and white - part of a set,clothing,Swimwear,21
CLO-MA-12312521,Another Influence front seam detail swim short in orange - part of a set,clothing,Swimwear,17.5
CLO-MA-12315547,Hunky Trunks swim shorts in khaki swirl print,clothing,Swimwear,32
CLO-MA-12325366,Native Youth swim shorts with side stripe in blue and white - MBLUE,clothing,Swimwear,28
CLO-MA-12668425,ASOS DESIGN Smiley collab swim shorts in short length - part of a set,clothing,Swimwear,35
CLO-MA-11761624,Nike Swimming 5 inch Volley logo taping shorts in blue,clothing,Swimwear,57
CLO-MA-12312522,Another Influence bandana print swim shorts in blue - part of a set,clothing,Swimwear,21
CLO-MA-12312522,Another Influence tile print swim shorts in green - part of a set,clothing,Swimwear,21
CLO-MA-12312522,"Another Influence color block swim shorts in aqua, blue and white",clothing,Swimwear,21
CLO-MA-12312522,Another Influence color block swim shorts in black purple and aqua,clothing,Swimwear,21
CLO-MA-12315546,Hunky Trunks swim shorts in black checkerboard print,clothing,Swimwear,32
CLO-MA-12325366,Native Youth swim short with side stripe in red and white - RED,clothing,Swimwear,28
CLO-MA-12330395,Hunky Trunks swim shorts in blue floral print,clothing,Swimwear,32
CLO-MA-12330395,Hunky Trunks swim shorts in green stripe,clothing,Swimwear,32
CLO-MA-12330395,Hunky Trunks swim shorts in light blue stripe,clothing,Swimwear,32
CLO-MA-12330395,Hunky Trunks swim shorts in yellow contrast leaf print,clothing,Swimwear,32
CLO-MA-12575919,ASOS DESIGN swim shorts in mid length in seersucker blue,clothing,Swimwear,23
CLO-MA-12575919,ASOS DESIGN swim shorts in short length in leopard print in green,clothing,Swimwear,26
CLO-MA-1985791,SikSilk Swim Shorts In Black,clothing,Swimwear,46
CLO-MA-10905852,BOSS Octopus large side logo swim shorts in light pink,clothing,Swimwear,96
CLO-MA-12280873,Topman swim shorts in stone,clothing,Swimwear,31
CLO-MA-12312521,Another Influence front seam detail swim shorts in pink - part of a set,clothing,Swimwear,17.5
CLO-MA-12325366,Native Youth swim shorts with side stripe in green and white - MGREEN,clothing,Swimwear,28
CLO-MA-12325367,Native Youth swim shorts with piped seam in green - MGREEN,clothing,Swimwear,28
CLO-MA-12668425,ASOS DESIGN Smiley collab swim shorts in short length,clothing,Swimwear,35
CLO-MA-12728805,New Look regular fit swim shorts in red,clothing,Swimwear,23
CLO-MA-12735874,ASOS DESIGN swim briefs in yellow,clothing,Swimwear,17.5
CLO-MA-12735874,ASOS DESIGN swim trunks in tiger print,clothing,Swimwear,23
CLO-MA-12735875,ASOS DESIGN swim briefs with tie sides in blue,clothing,Swimwear,17.5
CLO-MA-12735875,ASOS DESIGN swim briefs with high leg in brown,clothing,Swimwear,17.5
CLO-MA-1961174,Jack & Jones Intelligence logo tape swim short in blue,clothing,Swimwear,24
CLO-MA-12735873,ASOS DESIGN 2 pack swim trunks in black/khaki SAVE,clothing,Swimwear,32
CLO-MA-12735873,ASOS DESIGN textured swim trunks in orange,clothing,Swimwear,23
CLO-MA-12735874,ASOS DESIGN swim trunks in blue,clothing,Swimwear,17.5
CLO-MA-12735874,ASOS DESIGN swim thong in animal print,clothing,Swimwear,23
CLO-MA-12735874,ASOS DESIGN swim trunks with cut out in black,clothing,Swimwear,23
CLO-MA-12735874,ASOS DESIGN swim briefs in brown,clothing,Swimwear,17.5
CLO-MA-12735874,ASOS DESIGN swim trunks in wavy print,clothing,Swimwear,23
CLO-MA-12576358,ASOS DESIGN oversized long sleeve t-shirt in white,clothing,Tall,21
CLO-MA-12576856,ASOS DESIGN relaxed fit t-shirt in navy,clothing,Tall,14.5
CLO-MA-12345855,ASOS DESIGN super skinny suit jacket in linen mix in puppytooth check in pink,clothing,Tall,121
CLO-MA-12416348,Polo Ralph Lauren Big & Tall icon logo pique shirt button down in dark green,clothing,Tall,125
CLO-MA-12576853,ASOS DESIGN muscle T-shirt with crew neck in charcoal heather,clothing,Tall,11.5
CLO-MA-12576857,ASOS DESIGN tank top with crew neck in dark red,clothing,Tall,11.5
CLO-MA-12588413,ASOS DESIGN smart wide shorts in black,clothing,Tall,43
CLO-MA-12588413,ASOS DESIGN smart wide shorts in stone,clothing,Tall,43
CLO-MA-12588414,ASOS DESIGN smart cropped bermuda shorts in stone,clothing,Tall,43
CLO-MA-12618371,ASOS DESIGN 2-pack skinny jersey shorts in gray heather/black,clothing,Tall,43
CLO-MA-12618372,ASOS DESIGN slim jersey shorts in black,clothing,Tall,23
CLO-MA-12632361,ASOS DESIGN relaxed revere shirt in burgundy and navy stripe,clothing,Tall,32
CLO-MA-12813954,ASOS DESIGN super skinny suit pants in linen mix puppytooth check in pink,clothing,Tall,50
CLO-MA-12345855,ASOS DESIGN super skinny suit in linen mix in puppytooth check in pink,clothing,Tall,171
CLO-MA-12618371,ASOS DESIGN skinny jersey shorts in black,clothing,Tall,23
CLO-MA-12618371,ASOS DESIGN skinny jersey shorts in gray heather,clothing,Tall,23
CLO-MA-12051973,ASOS DESIGN super skinny smart pants in black,clothing,Tall,36
CLO-MA-12109970,ASOS DESIGN slim dressy pants in navy,clothing,Tall,36
CLO-MA-12317884,ASOS DESIGN t-shirt with crew neck and roll sleeve in white,clothing,Tall,14
CLO-MA-12578552,ASOS DESIGN relaxed revere satin shirt with border print,clothing,Tall,40
CLO-MA-12608403,ASOS DESIGN jersey shorts with cargo pockets in black,clothing,Tall,29
CLO-MA-12646855,ASOS DESIGN relaxed camp collar shirt in scribble sunflower print,clothing,Tall,32
CLO-MA-12679354,ASOS DESIGN Premium easy iron slim sateen formal shirt with bib and wing collar in white,clothing,Tall,60
CLO-MA-12696463,ASOS DESIGN skinny jeans in white,clothing,Tall,43
CLO-MA-12696464,ASOS DESIGN straight leg jeans in white,clothing,Tall,43
CLO-MA-12578551,ASOS DESIGN relaxed deep revere satin shirt in watercolor floral print,clothing,Tall,36
CLO-MA-12696462,ASOS DESIGN baggy jeans in white,clothing,Tall,43
CLO-MA-12696463,ASOS DESIGN spray on jeans with powerstretch in white,clothing,Tall,43
CLO-MA-12696463,ASOS DESIGN flared jeans in white,clothing,Tall,43
CLO-MA-12696463,ASOS DESIGN slim jeans in white,clothing,Tall,43
CLO-MA-12576872,ASOS DESIGN long sleeve oversized t-shirt in black,clothing,Tall,21
CLO-MA-12580726,ASOS DESIGN regular denim shirt with extreme spray wash,clothing,Tall,43
CLO-MA-12583433,ASOS DESIGN skinny fit western denim shirt in mid wash,clothing,Tall,40
CLO-MA-12583558,ASOS DESIGN slim fit oxford shirt in dusty blue,clothing,Tall,32
CLO-MA-12583557,ASOS DESIGN slim fit oxford shirt in stone,clothing,Tall,29
CLO-MA-12273126,ASOS DESIGN relaxed shirt in blue floral print,clothing,Tall,27
CLO-MA-12696463,ASOS DESIGN spray on jeans with power stretch in white with rips,clothing,Tall,50
CLO-MA-12616453,ASOS DESIGN skinny suit pants in burgundy plaid,clothing,Tall,50
CLO-MA-12616453,ASOS DESIGN skinny suit jacket in burgundy plaid,clothing,Tall,121
CLO-MA-12616453,ASOS DESIGN skinny suit jacket in burgundy plaid,clothing,Tall,171
CLO-MA-12346877,ASOS DESIGN slim suit pants in forest green,clothing,Tall,50
CLO-MA-12346877,ASOS DESIGN slim vest in forest green,clothing,Tall,50
CLO-MA-12451841,ASOS DESIGN oversized revere longline bowling shirt in black and white stripe,clothing,Tall,40
CLO-MA-12575922,ASOS DESIGN linen mix wide leg smart pants in ecru crinkle,clothing,Tall,57
CLO-MA-12287130,ASOS DESIGN relaxed viscose shirt in vintage blue,clothing,Tall,29
CLO-MA-12451842,ASOS DESIGN relaxed shirt in blue stripe,clothing,Tall,36
CLO-MA-12451843,ASOS DESIGN shirt in navy print,clothing,Tall,36
CLO-MA-12451842,ASOS DESIGN camp collar textured stripe shirt in beige,clothing,Tall,40
CLO-MA-12047055,Nike Club sweatpants in elemental gold - GOLD,clothing,Tracksuits & Joggers,55
CLO-MA-12068852,New Balance unisex sweatpants in khaki,clothing,Tracksuits & Joggers,70
CLO-MA-12739858,adidas Originals House Of Adicolor BB sweatpants in off white,clothing,Tracksuits & Joggers,80
CLO-MA-12756378,New Balance Essentials embroidered sweatpants in black,clothing,Tracksuits & Joggers,65
CLO-MA-12118899,Fila cord joggers with logo in navy,clothing,Tracksuits & Joggers,76
CLO-MA-12228849,Nike Basketball DNA woven sweatpants in blue,clothing,Tracksuits & Joggers,75
CLO-MA-12580585,Topman tapered pintuck sweatpants in ecru,clothing,Tracksuits & Joggers,55
CLO-MA-12762526,The North Face logo fleece sweatpants in black,clothing,Tracksuits & Joggers,70
CLO-MA-12762524,The North Face Rispstop Easy pants in black,clothing,Tracksuits & Joggers,100
CLO-MA-11966334,New Balance Members Club unisex sweatpants in dark green,clothing,Tracksuits & Joggers,59
CLO-MA-12580585,Topman tapered pintuck sweatpants in black,clothing,Tracksuits & Joggers,55
CLO-MA-12705360,ASOS DESIGN straight leg sweatpants in blue color block - part of a set,clothing,Tracksuits & Joggers,46
CLO-MA-12645229,ASOS DESIGN Smiley Collab unisex sweatpants with Smiley all over print in blue and white,clothing,Tracksuits & Joggers,52.2
CLO-MA-11734784,Fila sweatpants with logo in white,clothing,Tracksuits & Joggers,70
CLO-MA-12333999,adidas Training Design for Movement sweatpants in gray,clothing,Tracksuits & Joggers,55
CLO-MA-12046971,Nike Sports Utility sweatpants in pilgrim,clothing,Tracksuits & Joggers,85
CLO-MA-12880527,Champion Reverse Weave sweatpants in gray,clothing,Tracksuits & Joggers,64
CLO-MA-12141450,Nike Tech Fleece sweatpants in khaki,clothing,Tracksuits & Joggers,120
CLO-MA-12762532,The North Face nylon utility trail glow print sweatpants in black,clothing,Tracksuits & Joggers,90
CLO-MA-11998899,The North Face Shispare sherpa fleece sweatpants in dark gray - Exclusive to ASOS,clothing,Tracksuits & Joggers,89
CLO-MA-12419357,ADPT cargo sweatpants in washed black,clothing,Tracksuits & Joggers,58
CLO-MA-12419357,ADPT cargo joggers in washed gray,clothing,Tracksuits & Joggers,58
CLO-MA-12880527,Champion Reverse Weave joggers in black,clothing,Tracksuits & Joggers,64
CLO-MA-12113125,South Beach crew neck sweatshirt in light gray,clothing,Tracksuits & Joggers,44
CLO-MA-12332860,New Balance Boston unisex sweatpants in cream,clothing,Tracksuits & Joggers,61
CLO-MA-12082854,New Balance State sweatpants in off-white,clothing,Tracksuits & Joggers,75
CLO-MA-12333998,adidas Sportswear Lounge x Street sweatpants in cream,clothing,Tracksuits & Joggers,70
CLO-MA-12082854,New Balance linear logo sweatpants in black,clothing,Tracksuits & Joggers,65
CLO-MA-12152600,Topman classic sweatpants in black,clothing,Tracksuits & Joggers,37
CLO-MA-12713621,Topman straight plisse jogger in light gray,clothing,Tracksuits & Joggers,62
CLO-MA-12713621,Topman tapered plisse jogger in black,clothing,Tracksuits & Joggers,58
CLO-MA-12713621,Topman tapered plisse sweatpants in brown,clothing,Tracksuits & Joggers,58
CLO-MA-12064453,Dickies Mapleton sweatpants in black,clothing,Tracksuits & Joggers,78
CLO-MA-12347864,COLLUSION wide leg sweatpants in black - part of a set,clothing,Tracksuits & Joggers,49.9
CLO-MA-12645221,ASOS DESIGN straight leg sweatpants with pintucks in off-white,clothing,Tracksuits & Joggers,40
CLO-MA-11739928,ASOS DESIGN Unisex oversized sweatshirt with back graphic print in pink wash - part of a set,clothing,Tracksuits & Joggers,49
CLO-MA-11740025,ASOS DESIGN Unisex oversized hoodie with front print in unbleached cotton - part of a set,clothing,Tracksuits & Joggers,49
CLO-MA-11740025,ASOS Design unisex oversized hoodie with front print in blue wash - part of a set,clothing,Tracksuits & Joggers,49
CLO-MA-11740026,ASOS DESIGN unisex oversized sweatshirt with front print in unbleached cotton - part of a set,clothing,Tracksuits & Joggers,43
CLO-MA-11740641,ASOS DESIGN unisex co-ord relaxed sweatpants with print in blue wash,clothing,Tracksuits & Joggers,51
CLO-MA-11740642,ASOS DESIGN unisex relaxed sweatpants with prints in pink wash - part of a set,clothing,Tracksuits & Joggers,54
CLO-MA-11740642,ASOS DESIGN unisex relaxed sweatpants in unbleached cotton - part of a set,clothing,Tracksuits & Joggers,51
CLO-MA-12316721,HIIT colorblock skinny fit sweatpants,clothing,Tracksuits & Joggers,51
CLO-MA-12705360,ASOS DESIGN oversized jersey track jacket in blue color block - part of a set,clothing,Tracksuits & Joggers,49
CLO-MA-12705360,ASOS DESIGN oversized sweatpants in blue color block - part of a set,clothing,Tracksuits & Joggers,46
CLO-MA-12739853,adidas Originals essential sweatpants in black,clothing,Tracksuits & Joggers,60
CLO-MA-11739928,ASOS Design unisex oversized set in cotton blend in pink wash,clothing,Tracksuits & Joggers,103
CLO-MA-11740025,ASOS Design unisex set in cotton blend in blue wash,clothing,Tracksuits & Joggers,100
CLO-MA-12461349,ASOS Dark Future oversized t-shirt with logo back print in black - part of a set,clothing,Two-piece sets,20
CLO-MA-12665708,ASOS DESIGN knitted metallic mesh short in pink - part of a set,clothing,Two-piece sets,37
CLO-MA-12665708,ASOS DESIGN knitted metallic mesh rainbow shorts - part of a set,clothing,Two-piece sets,37
CLO-MA-12665708,ASOS DESIGN knitted metallic mesh rainbow tank top - part of a set,clothing,Two-piece sets,35
CLO-MA-12665708,ASOS DESIGN knit metallic mesh T-shirt in pink - part of a set,clothing,Two-piece sets,40
CLO-MA-11420464,French Connection Plus lounge t-shirt and sweatpants set in navy,clothing,Two-piece sets,48
CLO-MA-11899871,COLLUSION bleach butterfly pattern y2k pants - part of a set,clothing,Two-piece sets,51.9
CLO-MA-12500348,COLLUSION textured baggy skater shorts in stone plaid - part of a set,clothing,Two-piece sets,39.9
CLO-MA-12610858,ASOS DESIGN knitted t-shirt with patchwork design - part of a set,clothing,Two-piece sets,46
CLO-MA-12610858,ASOS DESIGN knitted shorts with patchwork design - part of a set,clothing,Two-piece sets,36
